protein_id,reaction_id,source,evidence_type
O74409,RHEA:21368,uniprot_rhea_cached,recorded_association
P04670,RHEA:21368,uniprot_rhea_cached,recorded_association
P09118,RHEA:21368,uniprot_rhea_cached,recorded_association
P11645,RHEA:21368,uniprot_rhea_cached,recorded_association
P16163,RHEA:21368,uniprot_rhea_cached,recorded_association
P16164,RHEA:21368,uniprot_rhea_cached,recorded_association
P22673,RHEA:21368,uniprot_rhea_cached,recorded_association
P23194,RHEA:21368,uniprot_rhea_cached,recorded_association
P25688,RHEA:21368,uniprot_rhea_cached,recorded_association
P33282,RHEA:21368,uniprot_rhea_cached,recorded_association
P34798,RHEA:21368,uniprot_rhea_cached,recorded_association
P34799,RHEA:21368,uniprot_rhea_cached,recorded_association
P53763,RHEA:21368,uniprot_rhea_cached,recorded_association
P78609,RHEA:21368,uniprot_rhea_cached,recorded_association
P82858,RHEA:21368,uniprot_rhea_cached,recorded_association
Q00511,RHEA:21368,uniprot_rhea_cached,recorded_association
Q3MHG7,RHEA:21368,uniprot_rhea_cached,recorded_association
Q45697,RHEA:21368,uniprot_rhea_cached,recorded_association
Q54LT2,RHEA:21368,uniprot_rhea_cached,recorded_association
Q5FZI9,RHEA:21368,uniprot_rhea_cached,recorded_association
Q6DG85,RHEA:21368,uniprot_rhea_cached,recorded_association
Q8MHW6,RHEA:21368,uniprot_rhea_cached,recorded_association
Q8MKJ2,RHEA:21368,uniprot_rhea_cached,recorded_association
Q8MKJ3,RHEA:21368,uniprot_rhea_cached,recorded_association
O52791,RHEA:21376,uniprot_rhea_cached,recorded_association
O14975,RHEA:21380,uniprot_rhea_cached,recorded_association
O35488,RHEA:21380,uniprot_rhea_cached,recorded_association
P18163,RHEA:21380,uniprot_rhea_cached,recorded_association
P33121,RHEA:21380,uniprot_rhea_cached,recorded_association
P41216,RHEA:21380,uniprot_rhea_cached,recorded_association
P97524,RHEA:21380,uniprot_rhea_cached,recorded_association
Q9JID6,RHEA:21380,uniprot_rhea_cached,recorded_association
A0A0A7AAW9,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A2H5AIW0,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A2H5AIY6,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A345BJN1,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A384XHA3,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A3G1DJK5,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A4Y6HUD7,RHEA:21384,uniprot_rhea_cached,recorded_association
A0A4Y6HUI7,RHEA:21384,uniprot_rhea_cached,recorded_association
A2X7F7,RHEA:21384,uniprot_rhea_cached,recorded_association
B2J528,RHEA:21384,uniprot_rhea_cached,recorded_association
O04058,RHEA:21384,uniprot_rhea_cached,recorded_association
O23865,RHEA:21384,uniprot_rhea_cached,recorded_association
O23924,RHEA:21384,uniprot_rhea_cached,recorded_association
O49835,RHEA:21384,uniprot_rhea_cached,recorded_association
O49836,RHEA:21384,uniprot_rhea_cached,recorded_association
O64963,RHEA:21384,uniprot_rhea_cached,recorded_association
O93967,RHEA:21384,uniprot_rhea_cached,recorded_association
P07218,RHEA:21384,uniprot_rhea_cached,recorded_association
P0DO55,RHEA:21384,uniprot_rhea_cached,recorded_association
P0DUM0,RHEA:21384,uniprot_rhea_cached,recorded_association
P10248,RHEA:21384,uniprot_rhea_cached,recorded_association
P11544,RHEA:21384,uniprot_rhea_cached,recorded_association
P14166,RHEA:21384,uniprot_rhea_cached,recorded_association
P14717,RHEA:21384,uniprot_rhea_cached,recorded_association
P19142,RHEA:21384,uniprot_rhea_cached,recorded_association
P19143,RHEA:21384,uniprot_rhea_cached,recorded_association
P24481,RHEA:21384,uniprot_rhea_cached,recorded_association
P25872,RHEA:21384,uniprot_rhea_cached,recorded_association
P26600,RHEA:21384,uniprot_rhea_cached,recorded_association
P27990,RHEA:21384,uniprot_rhea_cached,recorded_association
P27991,RHEA:21384,uniprot_rhea_cached,recorded_association
P31425,RHEA:21384,uniprot_rhea_cached,recorded_association
P31426,RHEA:21384,uniprot_rhea_cached,recorded_association
P35510,RHEA:21384,uniprot_rhea_cached,recorded_association
P35511,RHEA:21384,uniprot_rhea_cached,recorded_association
P35512,RHEA:21384,uniprot_rhea_cached,recorded_association
P35513,RHEA:21384,uniprot_rhea_cached,recorded_association
P45724,RHEA:21384,uniprot_rhea_cached,recorded_association
P45725,RHEA:21384,uniprot_rhea_cached,recorded_association
P45726,RHEA:21384,uniprot_rhea_cached,recorded_association
P45727,RHEA:21384,uniprot_rhea_cached,recorded_association
P45728,RHEA:21384,uniprot_rhea_cached,recorded_association
P45729,RHEA:21384,uniprot_rhea_cached,recorded_association
P45730,RHEA:21384,uniprot_rhea_cached,recorded_association
P45731,RHEA:21384,uniprot_rhea_cached,recorded_association
P45732,RHEA:21384,uniprot_rhea_cached,recorded_association
P45733,RHEA:21384,uniprot_rhea_cached,recorded_association
P45734,RHEA:21384,uniprot_rhea_cached,recorded_association
P45735,RHEA:21384,uniprot_rhea_cached,recorded_association
P52777,RHEA:21384,uniprot_rhea_cached,recorded_association
Q01861,RHEA:21384,uniprot_rhea_cached,recorded_association
Q04593,RHEA:21384,uniprot_rhea_cached,recorded_association
Q0DZE0,RHEA:21384,uniprot_rhea_cached,recorded_association
Q3M5Z3,RHEA:21384,uniprot_rhea_cached,recorded_association
Q40910,RHEA:21384,uniprot_rhea_cached,recorded_association
Q42609,RHEA:21384,uniprot_rhea_cached,recorded_association
Q42667,RHEA:21384,uniprot_rhea_cached,recorded_association
Q42858,RHEA:21384,uniprot_rhea_cached,recorded_association
Q43052,RHEA:21384,uniprot_rhea_cached,recorded_association
Q43210,RHEA:21384,uniprot_rhea_cached,recorded_association
Q50EX7,RHEA:21384,uniprot_rhea_cached,recorded_association
Q68G84,RHEA:21384,uniprot_rhea_cached,recorded_association
Q6GZ04,RHEA:21384,uniprot_rhea_cached,recorded_association
Q8VXG7,RHEA:21384,uniprot_rhea_cached,recorded_association
Q92195,RHEA:21384,uniprot_rhea_cached,recorded_association
Q96V77,RHEA:21384,uniprot_rhea_cached,recorded_association
Q9M568,RHEA:21384,uniprot_rhea_cached,recorded_association
Q9SMK9,RHEA:21384,uniprot_rhea_cached,recorded_association
Q9SS45,RHEA:21384,uniprot_rhea_cached,recorded_association
X2BTY5,RHEA:21384,uniprot_rhea_cached,recorded_association
C7A2A0,RHEA:21392,uniprot_rhea_cached,recorded_association
O06837,RHEA:21392,uniprot_rhea_cached,recorded_association
P80668,RHEA:21392,uniprot_rhea_cached,recorded_association
O54028,RHEA:21396,uniprot_rhea_cached,recorded_association
O54029,RHEA:21396,uniprot_rhea_cached,recorded_association
O54030,RHEA:21396,uniprot_rhea_cached,recorded_association
O54031,RHEA:21396,uniprot_rhea_cached,recorded_association
Q56724,RHEA:21396,uniprot_rhea_cached,recorded_association
Q57079,RHEA:21396,uniprot_rhea_cached,recorded_association
Q57111,RHEA:21396,uniprot_rhea_cached,recorded_association
Q57286,RHEA:21396,uniprot_rhea_cached,recorded_association
Q57490,RHEA:21396,uniprot_rhea_cached,recorded_association
Q47CX0,RHEA:21404,uniprot_rhea_cached,recorded_association
Q9F437,RHEA:21404,uniprot_rhea_cached,recorded_association
F5L9G2,RHEA:21408,uniprot_rhea_cached,recorded_association
P22823,RHEA:21408,uniprot_rhea_cached,recorded_association
P23307,RHEA:21408,uniprot_rhea_cached,recorded_association
P97014,RHEA:21408,uniprot_rhea_cached,recorded_association
Q59224,RHEA:21408,uniprot_rhea_cached,recorded_association
Q59771,RHEA:21408,uniprot_rhea_cached,recorded_association
A0B5P3,RHEA:21412,uniprot_rhea_cached,recorded_association
A0RXV2,RHEA:21412,uniprot_rhea_cached,recorded_association
A1RV58,RHEA:21412,uniprot_rhea_cached,recorded_association
A1RZJ9,RHEA:21412,uniprot_rhea_cached,recorded_association
A2BN26,RHEA:21412,uniprot_rhea_cached,recorded_association
A2ST19,RHEA:21412,uniprot_rhea_cached,recorded_association
A3CX71,RHEA:21412,uniprot_rhea_cached,recorded_association
A3DN28,RHEA:21412,uniprot_rhea_cached,recorded_association
A3MTM6,RHEA:21412,uniprot_rhea_cached,recorded_association
A4FZY2,RHEA:21412,uniprot_rhea_cached,recorded_association
A4IP94,RHEA:21412,uniprot_rhea_cached,recorded_association
A4WLW1,RHEA:21412,uniprot_rhea_cached,recorded_association
A4YIZ1,RHEA:21412,uniprot_rhea_cached,recorded_association
A5UJW3,RHEA:21412,uniprot_rhea_cached,recorded_association
A6URL4,RHEA:21412,uniprot_rhea_cached,recorded_association
A6UUD2,RHEA:21412,uniprot_rhea_cached,recorded_association
A6VIL2,RHEA:21412,uniprot_rhea_cached,recorded_association
A7I9R4,RHEA:21412,uniprot_rhea_cached,recorded_association
A7Z7G4,RHEA:21412,uniprot_rhea_cached,recorded_association
A8ABP9,RHEA:21412,uniprot_rhea_cached,recorded_association
A8MC03,RHEA:21412,uniprot_rhea_cached,recorded_association
A9A2U8,RHEA:21412,uniprot_rhea_cached,recorded_association
A9A874,RHEA:21412,uniprot_rhea_cached,recorded_association
B1L7K1,RHEA:21412,uniprot_rhea_cached,recorded_association
B1YCY7,RHEA:21412,uniprot_rhea_cached,recorded_association
B3EYN8,RHEA:21412,uniprot_rhea_cached,recorded_association
B8GGP5,RHEA:21412,uniprot_rhea_cached,recorded_association
B9LUA0,RHEA:21412,uniprot_rhea_cached,recorded_association
C3MQ22,RHEA:21412,uniprot_rhea_cached,recorded_association
C3NHE5,RHEA:21412,uniprot_rhea_cached,recorded_association
C4KHB6,RHEA:21412,uniprot_rhea_cached,recorded_association
C6A2E4,RHEA:21412,uniprot_rhea_cached,recorded_association
O28599,RHEA:21412,uniprot_rhea_cached,recorded_association
O59144,RHEA:21412,uniprot_rhea_cached,recorded_association
P58460,RHEA:21412,uniprot_rhea_cached,recorded_association
P72010,RHEA:21412,uniprot_rhea_cached,recorded_association
P94527,RHEA:21412,uniprot_rhea_cached,recorded_association
Q0W4M8,RHEA:21412,uniprot_rhea_cached,recorded_association
Q12X59,RHEA:21412,uniprot_rhea_cached,recorded_association
Q18JW6,RHEA:21412,uniprot_rhea_cached,recorded_association
Q2FPC7,RHEA:21412,uniprot_rhea_cached,recorded_association
Q2NFL8,RHEA:21412,uniprot_rhea_cached,recorded_association
Q3ING6,RHEA:21412,uniprot_rhea_cached,recorded_association
Q46FR7,RHEA:21412,uniprot_rhea_cached,recorded_association
Q4JB01,RHEA:21412,uniprot_rhea_cached,recorded_association
Q58122,RHEA:21412,uniprot_rhea_cached,recorded_association
Q5JH91,RHEA:21412,uniprot_rhea_cached,recorded_association
Q5V5G2,RHEA:21412,uniprot_rhea_cached,recorded_association
Q5WL08,RHEA:21412,uniprot_rhea_cached,recorded_association
Q65GC3,RHEA:21412,uniprot_rhea_cached,recorded_association
Q6L0R7,RHEA:21412,uniprot_rhea_cached,recorded_association
Q6M0P4,RHEA:21412,uniprot_rhea_cached,recorded_association
Q8PZA4,RHEA:21412,uniprot_rhea_cached,recorded_association
Q8TJU1,RHEA:21412,uniprot_rhea_cached,recorded_association
Q8TW08,RHEA:21412,uniprot_rhea_cached,recorded_association
Q8U147,RHEA:21412,uniprot_rhea_cached,recorded_association
Q8ZWP5,RHEA:21412,uniprot_rhea_cached,recorded_association
Q979B1,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9HJ16,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9HS49,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9KBR3,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9UXE7,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9V0V0,RHEA:21412,uniprot_rhea_cached,recorded_association
Q9YER2,RHEA:21412,uniprot_rhea_cached,recorded_association
A0B5P3,RHEA:21416,uniprot_rhea_cached,recorded_association
A0RXV2,RHEA:21416,uniprot_rhea_cached,recorded_association
A1RV58,RHEA:21416,uniprot_rhea_cached,recorded_association
A1RZJ9,RHEA:21416,uniprot_rhea_cached,recorded_association
A2BN26,RHEA:21416,uniprot_rhea_cached,recorded_association
A2ST19,RHEA:21416,uniprot_rhea_cached,recorded_association
A3CX71,RHEA:21416,uniprot_rhea_cached,recorded_association
A3DN28,RHEA:21416,uniprot_rhea_cached,recorded_association
A3MTM6,RHEA:21416,uniprot_rhea_cached,recorded_association
A4FZY2,RHEA:21416,uniprot_rhea_cached,recorded_association
A4IP94,RHEA:21416,uniprot_rhea_cached,recorded_association
A4WLW1,RHEA:21416,uniprot_rhea_cached,recorded_association
A4YIZ1,RHEA:21416,uniprot_rhea_cached,recorded_association
A5UJW3,RHEA:21416,uniprot_rhea_cached,recorded_association
A6URL4,RHEA:21416,uniprot_rhea_cached,recorded_association
A6UUD2,RHEA:21416,uniprot_rhea_cached,recorded_association
A6VIL2,RHEA:21416,uniprot_rhea_cached,recorded_association
A7I9R4,RHEA:21416,uniprot_rhea_cached,recorded_association
A7Z7G4,RHEA:21416,uniprot_rhea_cached,recorded_association
A8ABP9,RHEA:21416,uniprot_rhea_cached,recorded_association
A8MC03,RHEA:21416,uniprot_rhea_cached,recorded_association
A9A2U8,RHEA:21416,uniprot_rhea_cached,recorded_association
A9A874,RHEA:21416,uniprot_rhea_cached,recorded_association
B1L7K1,RHEA:21416,uniprot_rhea_cached,recorded_association
B1YCY7,RHEA:21416,uniprot_rhea_cached,recorded_association
B3EYN8,RHEA:21416,uniprot_rhea_cached,recorded_association
B8GGP5,RHEA:21416,uniprot_rhea_cached,recorded_association
B9LUA0,RHEA:21416,uniprot_rhea_cached,recorded_association
C3MQ22,RHEA:21416,uniprot_rhea_cached,recorded_association
C3NHE5,RHEA:21416,uniprot_rhea_cached,recorded_association
C4KHB6,RHEA:21416,uniprot_rhea_cached,recorded_association
C6A2E4,RHEA:21416,uniprot_rhea_cached,recorded_association
O28599,RHEA:21416,uniprot_rhea_cached,recorded_association
O59144,RHEA:21416,uniprot_rhea_cached,recorded_association
P58460,RHEA:21416,uniprot_rhea_cached,recorded_association
P72010,RHEA:21416,uniprot_rhea_cached,recorded_association
P94527,RHEA:21416,uniprot_rhea_cached,recorded_association
Q0W4M8,RHEA:21416,uniprot_rhea_cached,recorded_association
Q12X59,RHEA:21416,uniprot_rhea_cached,recorded_association
Q18JW6,RHEA:21416,uniprot_rhea_cached,recorded_association
Q2FPC7,RHEA:21416,uniprot_rhea_cached,recorded_association
Q2NFL8,RHEA:21416,uniprot_rhea_cached,recorded_association
Q3ING6,RHEA:21416,uniprot_rhea_cached,recorded_association
Q46FR7,RHEA:21416,uniprot_rhea_cached,recorded_association
Q4JB01,RHEA:21416,uniprot_rhea_cached,recorded_association
Q58122,RHEA:21416,uniprot_rhea_cached,recorded_association
Q5JH91,RHEA:21416,uniprot_rhea_cached,recorded_association
Q5V5G2,RHEA:21416,uniprot_rhea_cached,recorded_association
Q5WL08,RHEA:21416,uniprot_rhea_cached,recorded_association
Q65GC3,RHEA:21416,uniprot_rhea_cached,recorded_association
Q6L0R7,RHEA:21416,uniprot_rhea_cached,recorded_association
Q6M0P4,RHEA:21416,uniprot_rhea_cached,recorded_association
Q8PZA4,RHEA:21416,uniprot_rhea_cached,recorded_association
Q8TJU1,RHEA:21416,uniprot_rhea_cached,recorded_association
Q8TW08,RHEA:21416,uniprot_rhea_cached,recorded_association
Q8U147,RHEA:21416,uniprot_rhea_cached,recorded_association
Q8ZWP5,RHEA:21416,uniprot_rhea_cached,recorded_association
Q979B1,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9HJ16,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9HS49,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9KBR3,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9UXE7,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9V0V0,RHEA:21416,uniprot_rhea_cached,recorded_association
Q9YER2,RHEA:21416,uniprot_rhea_cached,recorded_association
Q1QWP0,RHEA:21428,uniprot_rhea_cached,recorded_association
Q1QWP1,RHEA:21428,uniprot_rhea_cached,recorded_association
Q58Y43,RHEA:21428,uniprot_rhea_cached,recorded_association
Q58Y44,RHEA:21428,uniprot_rhea_cached,recorded_association
A0A0S3QTC6,RHEA:21432,uniprot_rhea_cached,recorded_association
A0KG16,RHEA:21432,uniprot_rhea_cached,recorded_association
A0L113,RHEA:21432,uniprot_rhea_cached,recorded_association
A0L5T9,RHEA:21432,uniprot_rhea_cached,recorded_association
A0LFF8,RHEA:21432,uniprot_rhea_cached,recorded_association
A0PVV1,RHEA:21432,uniprot_rhea_cached,recorded_association
A0QCI6,RHEA:21432,uniprot_rhea_cached,recorded_association
A1BHN9,RHEA:21432,uniprot_rhea_cached,recorded_association
A1JIV0,RHEA:21432,uniprot_rhea_cached,recorded_association
A1K5Q9,RHEA:21432,uniprot_rhea_cached,recorded_association
A1R2B5,RHEA:21432,uniprot_rhea_cached,recorded_association
A1RS58,RHEA:21432,uniprot_rhea_cached,recorded_association
A1S3C4,RHEA:21432,uniprot_rhea_cached,recorded_association
A1SMP3,RHEA:21432,uniprot_rhea_cached,recorded_association
A1SRP8,RHEA:21432,uniprot_rhea_cached,recorded_association
A1T9L9,RHEA:21432,uniprot_rhea_cached,recorded_association
A1TP96,RHEA:21432,uniprot_rhea_cached,recorded_association
A1UQV8,RHEA:21432,uniprot_rhea_cached,recorded_association
A1VRQ1,RHEA:21432,uniprot_rhea_cached,recorded_association
A1W9K7,RHEA:21432,uniprot_rhea_cached,recorded_association
A1WR02,RHEA:21432,uniprot_rhea_cached,recorded_association
A1WV94,RHEA:21432,uniprot_rhea_cached,recorded_association
A2SHT9,RHEA:21432,uniprot_rhea_cached,recorded_association
A3MWU9,RHEA:21432,uniprot_rhea_cached,recorded_association
A3N1U6,RHEA:21432,uniprot_rhea_cached,recorded_association
A3QB91,RHEA:21432,uniprot_rhea_cached,recorded_association
A4FFX3,RHEA:21432,uniprot_rhea_cached,recorded_association
A4G5Z9,RHEA:21432,uniprot_rhea_cached,recorded_association
A4IRP9,RHEA:21432,uniprot_rhea_cached,recorded_association
A4J5N8,RHEA:21432,uniprot_rhea_cached,recorded_association
A4JKE6,RHEA:21432,uniprot_rhea_cached,recorded_association
A4JM71,RHEA:21432,uniprot_rhea_cached,recorded_association
A4QGA0,RHEA:21432,uniprot_rhea_cached,recorded_association
A4SFT4,RHEA:21432,uniprot_rhea_cached,recorded_association
A4SIV0,RHEA:21432,uniprot_rhea_cached,recorded_association
A4SWW0,RHEA:21432,uniprot_rhea_cached,recorded_association
A4WF48,RHEA:21432,uniprot_rhea_cached,recorded_association
A4WNM7,RHEA:21432,uniprot_rhea_cached,recorded_association
A4YAE8,RHEA:21432,uniprot_rhea_cached,recorded_association
A4YKC5,RHEA:21432,uniprot_rhea_cached,recorded_association
A5A6P1,RHEA:21432,uniprot_rhea_cached,recorded_association
A5E935,RHEA:21432,uniprot_rhea_cached,recorded_association
A5FHP3,RHEA:21432,uniprot_rhea_cached,recorded_association
A5FS18,RHEA:21432,uniprot_rhea_cached,recorded_association
A5G320,RHEA:21432,uniprot_rhea_cached,recorded_association
A5G3L2,RHEA:21432,uniprot_rhea_cached,recorded_association
A5GFY8,RHEA:21432,uniprot_rhea_cached,recorded_association
A5IEF4,RHEA:21432,uniprot_rhea_cached,recorded_association
A5UCQ1,RHEA:21432,uniprot_rhea_cached,recorded_association
A5UIX3,RHEA:21432,uniprot_rhea_cached,recorded_association
A5UPY6,RHEA:21432,uniprot_rhea_cached,recorded_association
A5V5U9,RHEA:21432,uniprot_rhea_cached,recorded_association
A5VY92,RHEA:21432,uniprot_rhea_cached,recorded_association
A5WGM2,RHEA:21432,uniprot_rhea_cached,recorded_association
A6L903,RHEA:21432,uniprot_rhea_cached,recorded_association
A6Q388,RHEA:21432,uniprot_rhea_cached,recorded_association
A6SY47,RHEA:21432,uniprot_rhea_cached,recorded_association
A6TEQ3,RHEA:21432,uniprot_rhea_cached,recorded_association
A6UDP3,RHEA:21432,uniprot_rhea_cached,recorded_association
A6WSM1,RHEA:21432,uniprot_rhea_cached,recorded_association
A6WXE7,RHEA:21432,uniprot_rhea_cached,recorded_association
A7GTN7,RHEA:21432,uniprot_rhea_cached,recorded_association
A7HT37,RHEA:21432,uniprot_rhea_cached,recorded_association
A7IBL9,RHEA:21432,uniprot_rhea_cached,recorded_association
A7MNR3,RHEA:21432,uniprot_rhea_cached,recorded_association
A7MWD3,RHEA:21432,uniprot_rhea_cached,recorded_association
A7NG29,RHEA:21432,uniprot_rhea_cached,recorded_association
A7Z7J8,RHEA:21432,uniprot_rhea_cached,recorded_association
A8AQC8,RHEA:21432,uniprot_rhea_cached,recorded_association
A8EUE8,RHEA:21432,uniprot_rhea_cached,recorded_association
A8EZ58,RHEA:21432,uniprot_rhea_cached,recorded_association
A8FG47,RHEA:21432,uniprot_rhea_cached,recorded_association
A8FRU0,RHEA:21432,uniprot_rhea_cached,recorded_association
A8G8Y7,RHEA:21432,uniprot_rhea_cached,recorded_association
A8GN82,RHEA:21432,uniprot_rhea_cached,recorded_association
A8GWI0,RHEA:21432,uniprot_rhea_cached,recorded_association
A8H0U0,RHEA:21432,uniprot_rhea_cached,recorded_association
A8ILC6,RHEA:21432,uniprot_rhea_cached,recorded_association
A8LJK6,RHEA:21432,uniprot_rhea_cached,recorded_association
